60938;OURO FINO QUIMICA;OURO FINO QUIMICA S.A.;09100671000107;71793;OURO FINO QUIMICA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
8061;ELDORADO BR;ELDORADO BRASIL CELULOSE S/A;07401436000131;71794;ELDORADO BR I0;Autoprodutor;ATIVO;Geração;SUDESTE;Não
1961;EVONIK AM;EVONIK BRASIL LTDA;62695036004009;71795;EVONIK AM CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
11829;AMAZONAS GT;AMAZONAS GERACAO E TRANSMISSAO DE ENERGIA S.A;17957780000165;71797;AMAZONAS GT P387;Gerador;ATIVO;Geração;NORTE;Não
60939;HOSPITAL UDI;UDI HOSPITAL - EMPREENDIMENTOS MEDICO HOSPITALARES DO MARANHAO LTDA.;35181726000152;71798;HOSPITAL UDI;Consumidor Especial;ENCERRADO;Comercialização;NULL;Não
60940;ATACADAO DO CARLITO;ACL SANTOS COMERCIO DE GENEROS ALIMENTICIOS LTDA;08856321000102;71799;ATACADAO DO CARLITO;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
17363;VAZANTE III;VAZANTE III ENERGIAS RENOVAVEIS S.A.;21784307000109;71800;VAZANTE III I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
17360;VAZANTE II;VAZANTE II ENERGIAS RENOVAVEIS S.A.;21784311000169;71801;VAZANTE II I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
50119;COSTA RICA MALHAS;COSTA RICA MALHAS E CONFECCOES LTDA;02944599002867;71802;COSTA RICA LIVRE;Consumidor Livre;ATIVO;Comercialização;SUL;Não
60947;USINA SONORA PIE;SONORA ESTANCIA S/A;47902283000120;71809;USINA SONORA EI;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
60948;REINA SEMENTES;REINA SEMENTES LTDA;20057786000190;71810;REINA SEMENTES;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
60970;PCH BURITI;ELECTRA PCH BURITI SPE S/A;04547015000125;71812;PCH BURITI;Produtor Independente;ATIVO;Geração;SUDESTE;Não
60971;UNIMED RIBEIRÃO;UNIMED DE RIBEIRAO PRETO COOPERATIVA DE TRABALHO MEDICO;45232246000127;71813;UNIMED RIBEIRÃO;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
60972;CINEPOLIS;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA.;09652820000132;71814;CINEPOLIS;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
60974;ANIMA UNIBH ESTORIL;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A;08446503000105;71816;ANIMA UNIBH ESTORIL;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
60950;ECONOMICO;ECONOMICO COMERCIO DE ALIMENTOS EIRELI;06957694000136;71822;ECONOMICO;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
60951;NEWCOM;NEWCOM  COMERCIALIZADORA DE ENERGIA ELETRICA LTDA;28758086000135;71823;NEWCOM;Comercializador;ATIVO;Comercialização;SUDESTE;Não
14545;CEC CANOAS;COMPANHIA ENERGETICA CANOAS;10618009000114;71824;CEC CANOAS I5;Produtor Independente;ATIVO;Geração;SUL;Não
60952;TRIMTEC;TRIMTEC LTDA;00783986000113;71825;TRIMTEC;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
9389;NUTRON ITP;CARGILL ALIMENTOS LTDA;01961898000127;71826;NUTRON TLD;Consumidor Especial;ATIVO;Comercialização;SUL;Não
60953;CCIEN;CONDOMINIO DO COMPLEXO INDUSTRIAL E EMPRESARIAL NORTE;11428803000168;71827;CCIEN;Consumidor Especial;ATIVO;Comercialização;NORDESTE;Não
60842;IACANGA BIO;IPIRANGA BIOENERGIA IACANGA S/A;25206734000152;71828;IACANGA BIO I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
60842;IACANGA BIO;IPIRANGA BIOENERGIA IACANGA S/A;25206734000152;71829;IACANGA BIO 1LF10;Produtor Independente;ATIVO;Geração;SUDESTE;Não
60954;SSTO;CHAPECOZINHO ENERGETICA S/A;24913685000125;71830;SSTO;Produtor Independente;ATIVO;Geração;SUL;Não
60955;ISOPLAST;ISOPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA;72273436000165;71831;ISOPLAST;Consumidor Especial;ATIVO;Comercialização;NORDESTE;Não
60956;HAC JAHU;FUNDACAO DOUTOR AMARAL CARVALHO;50753755000135;71832;HAC JAHU;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
51084;SPAL;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A;61186888000193;71833;SPAL ANTONIO CARLOS;Consumidor Especial;ATIVO;Comercialização;SUL;Não
53613;RIO ALTO;RIO ALTO COMERCIALIZADORA DE ENERGIA LTDA;11210322000181;71844;RIOALTO I1;Comercializador;ATIVO;Comercialização;SUDESTE;Não
53613;RIO ALTO;RIO ALTO COMERCIALIZADORA DE ENERGIA LTDA;11210322000181;71845;RIOALTO I8;Comercializador;ATIVO;Comercialização;SUDESTE;Não
53613;RIO ALTO;RIO ALTO COMERCIALIZADORA DE ENERGIA LTDA;11210322000181;71846;RIOALTO I5;Comercializador;ATIVO;Comercialização;SUDESTE;Não
60985;HIDROLUZ;HIDROLUZ CENTRAIS ELETRICAS LTDA;04907355000110;71867;HIDROLUZ;Produtor Independente;ATIVO;Geração;SUDESTE;Não
60986;THE BLUE OFFICEMALL;CONDOMINIO THE BLUE OFFICEMALL;20544289000117;71868;THE BLUE OFFICEMALL;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
60987;ENGETECH;ENGETECH COMERCIO E INDUSTRIA DE PLASTICOS LTDA.;01144673000188;71869;ENGETECH;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
2945;PIFPAFPATR;RIO BRANCO ALIMENTOS S/A;05017780001178;71881;RIO BRANCO ALIMENTOS;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53613;RIO ALTO;RIO ALTO COMERCIALIZADORA DE ENERGIA LTDA;11210322000181;71882;RIOALTO I0;Comercializador;ATIVO;Comercialização;SUDESTE;Não
3002;BRACELL SP;BRACELL SP CELULOSE LTDA;53943098000187;71883;BRACELL SP I5 APE;Autoprodutor;ATIVO;Geração;SUDESTE;Não
60842;IACANGA BIO;IPIRANGA BIOENERGIA IACANGA S/A;25206734000152;71886;IACANGA BIO I0;Produtor Independente;ATIVO;Geração;SUDESTE;Não
2945;PIFPAFPATR;RIO BRANCO ALIMENTOS S/A;05017780001178;71889;PIFPAFPATR CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
60995;PARQUE;HIDRELETRICA VALE DO JORDAO LTDA;14867538000102;71891;PARQUE;Produtor Independente;ATIVO;Geração;SUL;Não
61000;LIBRELATO;LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS;75274316000170;71896;LIBRELATO;Consumidor Especial;ATIVO;Comercialização;SUL;Não
77;ITIQUIRA;ITIQUIRA ENERGETICA S.A;00185041000108;71900;ITIQUIRA I5 B;Autoprodutor;ATIVO;Geração;SUDESTE;Não
60970;PCH BURITI;ELECTRA PCH BURITI SPE S/A;04547015000125;71909;PCH BURITI I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
3692;JUSSARA;USINA DE LATICINIOS JUSSARA SA;47964911000100;71921;JUSSARA CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
61027;ITAENGA 2;TERMOELETRICA ITAENGA LTDA;04847997000170;71922;ITAENGA 2;Produtor Independente;ATIVO;Geração;NORDESTE;Não
58040;ASPERBRAS ENERGIA AUT;ASPERBRAS ENERGIA LTDA;03690881000108;71923;ASPERBRAS ENERGIA AUT I5;Autoprodutor;ATIVO;Geração;SUL;Não
52999;MINUANO ALIMENTOS;COMPANHIA MINUANO DE ALIMENTOS;84430800000132;71924;MINUANO - F1 LAJEADO;Consumidor Livre;ATIVO;Comercialização;SUL;Não
61028;UEL BRILHANTE;USINA ELDORADO S.A - EM RECUPERACAO JUDICIAL;05620523000154;71925;UEL BRILHANTE;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61028;UEL BRILHANTE;USINA ELDORADO S.A - EM RECUPERACAO JUDICIAL;05620523000154;71927;UEL BRILHANTE I0;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61028;UEL BRILHANTE;USINA ELDORADO S.A - EM RECUPERACAO JUDICIAL;05620523000154;71928;UEL BRILHANTE CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
61028;UEL BRILHANTE;USINA ELDORADO S.A - EM RECUPERACAO JUDICIAL;05620523000154;71929;UEL BRILHANTE I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
2701;CERT;CENTRAIS ELETRICAS RIO TIGRE S.A - CERT;07801099000170;71932;CERT CONV;Produtor Independente;ATIVO;Geração;SUL;Não
2423;PEQUI I5;HIDRELETRICA PEQUI S/A;08252092000109;71933;PEQUI;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61032;USINA SANTA TEREZINHA;USINA DE ACUCAR SANTA TEREZINHA LTDA EM RECUPERACAO JUDICIAL;75717355000103;71934;USINA SANTA TEREZINHA;Consumidor Especial;ATIVO;Comercialização;SUL;Não
13492;SAN MARCOS;SAN MARCOS REVESTIMENTOS CERAMICOS LTDA;03952525000115;71935;SAN MARCOS CL;Consumidor Livre;ATIVO;Comercialização;SUL;Não
50217;UTE SANTA CANDIDA II;GERACAO BIOMASSA SANTA CANDIDA II LTDA.;14759176000136;71936;UTE SANTA CANDIDA II I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
49785;UTE VISTA ALEGRE II;GERACAO BIOELETRICIDADE VISTA ALEGRE II S.A.;15103714000100;71937;UTE VISTA ALEGRE II I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
3954;BROOKFIELD RE IV;GERACAO  CENTRAL EOLICA COMPLEXO RENASCENCA IV S.A.;12833899000102;71938;BROOKFIELD RE IV I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
3004;PPGSUM;PPG INDUSTRIAL DO BRASIL - TINTAS E VERNIZES - LTDA.;43996693000127;71939;PPG LIVRE;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
51195;SIG COMBIBLOC;SIG COMBIBLOC DO BRASIL LTDA;01861489000159;71940;SIG COMBIBLOC CL;Consumidor Livre;ATIVO;Comercialização;SUL;Não
3950;BROOKFIELD RE I;GERACAO CENTRAL EOLICA RENASCENCA I S.A.;12831777000187;71941;BROOKFIELD RE I I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
3951;BROOKFIELD RE II;GERACAO EOLICA RENASCENCA II S.A.;12831668000160;71942;BROOKFIELD RE II I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
3952;BROOKFIELD RE III;GERACAO CENTRAL EOLICA PARQUE RENASCENCA III S.A.;12833445000131;71943;BROOKFIELD RE III I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
2422;SUCUPIRA;HIDRELETRICA SUCUPIRA S/A;08252113000196;71945;SUCUPIRA CONV;Produtor Independente;ATIVO;Geração;SUDESTE;Não
2605;URC;RIO CLARO AGROINDUSTRIAL S.A - EM RECUPERACAO JUDICIAL;08598391000108;71953;URC I1;Produtor Independente;ATIVO;Geração;SUDESTE;Não
2606;USL;AGRO ENERGIA SANTA LUZIA S.A. - EM RECUPERACAO JUDICIAL;08906558000142;71954;USL I1;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61054;CENTERMINAS;CONDOMINIO EMPREENDIMENTO COMERCIAL CENTER MINAS-BLOCO 1 POWER;17008888000101;71957;CENTERMINAS;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61055;IRMAOS MACHADO;PEDREIRA IRMAOS MACHADO LTDA;19257633000108;71958;IRMAOS MACHADO;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61056;BEMIL;BEMIL - BENEFICIAMENTO DE MINERIOS LTDA;23064231000164;71959;BEMIL;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
50213;SERRA DOS CAVALINHOS I;SERRA DOS CAVALINHOS I ENERGETICA S.A.;09199675000186;71960;SERRA DOS CAVALINHOS I I5 B;Produtor Independente;ATIVO;Geração;SUL;Não
130;TANGARA;TANGARA ENERGIA S/A;03573381000196;71961;TANGARA I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
3955;BROOKFIELD VSM;GERACAO CENTRAL EOLICA VENTOS DE  SAO MIGUEL  S.A.;12833419000103;71962;BROOKFIELD VSM I5 B;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61028;UEL BRILHANTE;USINA ELDORADO S.A - EM RECUPERACAO JUDICIAL;05620523000154;71963;UEL I1;Produtor Independente;ATIVO;Geração;SUDESTE;Não
1859;ALIBEM_MATRIZ;ALIBEM ALIMENTOS S.A.;03941052000150;71964;ALIBEM EI;Consumidor Especial;ATIVO;Comercialização;SUL;Não
3554;AGRA;AGRA AGROINDUSTRIAL DE ALIMENTOS SA;24746687000177;71965;AGRA EI;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61057;FELICIO ROCHO;FUNDACAO FELICE ROSSO;17214149000176;71966;FELICIO ROCHO;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
135;PETROBRAS PIE;PETROLEO BRASILEIRO S A PETROBRAS;33000167000101;71967;UTE BARBOSA LIMA SOBRINHO;Produtor Independente;ATIVO;Geração;SUDESTE;Não
135;PETROBRAS PIE;PETROLEO BRASILEIRO S A PETROBRAS;33000167000101;71968;UTE LUIS CARLOS PRESTES;Produtor Independente;ATIVO;Geração;SUDESTE;Não
135;PETROBRAS PIE;PETROLEO BRASILEIRO S A PETROBRAS;33000167000101;71969;UTE MARIO LAGO;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61058;LINHANYL MATRIZ;LINHANYL S A LINHAS PARA COSER;61135315000130;71970;LINHANYL MATRIZ;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61059;BR PROPERTIES;BR PROPERTIES S.A.;06977751000149;71971;BR PROPERTIES;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61060;CGH TAPUIRAMA;TAPUIRAMA COMERCIO DE ENERGIA SPE LTDA;13295323000100;71972;CGH TAPUIRAMA;Produtor Independente;ATIVO;Geração;SUL;Não
61061;TIBERINA;TIBERINA AUTOMOTIVE MG - COMPONENTES METALICOS PARA INDUSTRIA AUTOMOTIVA LTDA.;11812870000262;71973;TIBERINA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61062;EKOA ENERGIA;EKOA COMERCIALIZADORA DE ENERGIA LTDA;28640358000106;71974;EKOA ENERGIA;Comercializador;ATIVO;Comercialização;SUDESTE;Não
61063;VOLTA GRANDE;ENEL GREEN POWER VOLTA GRANDE S.A.;25176391000120;71975;VOLTA GRANDE;Gerador;ATIVO;Geração;SUDESTE;Não
15935;CORURIPE ACUCAR E ALCOOL;S A USINA CORURIPE ACUCAR E ALCOOL;12229415000110;71976;CORURIPE ACUCAR E ALCOOL I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
71;CDSA;ENEL GREEN POWER CACHOEIRA DOURADA S.A;01672223000168;71977;CDSA IMP UR;Importador;ATIVO;Comercialização;SUDESTE;Não
5530;PRIME ENERGY;PRIME ENERGY COMERCIALIZADORA DE ENERGIA EIRELI;12809025000110;71978;PRIME ENERGY I5 CQ;Comercializador;ATIVO;Comercialização;SUDESTE;Não
14696;GEOCV;EOLICA CABECO VERMELHO S.A.;20024563000127;71980;GEOCV I5;Produtor Independente;ATIVO;Geração;NORDESTE;Não
61033;SMBT;SHOPPING METRO BOULEVARD TATUAPE;10254617000197;71981;SMBT;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
56302;TELEPERFORMANCE LAPA;TELEPERFORMANCE CRM S.A.;06975199000150;71982;TELEPERFORMANCE PRN;Consumidor Especial;ATIVO;Comercialização;NORDESTE;Não
61034;FOCKINK;AGROPECUARIA FOCKINK LTDA;89101695000101;71983;FOCKINK;Produtor Independente;ATIVO;Geração;SUL;Não
61035;CERCENA LIVRE;CERCENA S/A - INDUSTRIA METALURGICA;89423040000150;71984;CERCENA INATIVO;Consumidor Especial;ATIVO;Comercialização;SUL;Não
135;PETROBRAS PIE;PETROLEO BRASILEIRO S A PETROBRAS;33000167000101;71988;UTE EUZEBIO ROCHA;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61037;BELAGUA;BENEVIDES AGUAS S/A;15887193000111;71990;BELAGUA;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
61038;AGRIFIRM;AGRIFIRM DO BRASIL NUTRICAO ANIMAL LTDA;03279946000127;71991;AGRIFIRM;Consumidor Especial;ATIVO;Comercialização;SUL;Não
61039;THE OFFICE;EDIFICIO THE OFFICE;18758609000190;71992;THE OFFICE;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
14702;GEOCV II;EOLICA CABECO VERMELHO II S.A.;20024516000183;71993;GEOCV II I5;Produtor Independente;ATIVO;Geração;NORDESTE;Não
61040;TECIDOS D FRANCISCA;TECIDOS DONA FRANCISCA LTDA;84692268000121;71994;TECIDOS D FRANCISCA;Consumidor Especial;ATIVO;Comercialização;SUL;Não
1124;CARAMURU PIE I;CARAMURU ALIMENTOS S.A.;00080671000100;71995;CARAMURU S SIMAO;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1124;CARAMURU PIE I;CARAMURU ALIMENTOS S.A.;00080671000100;71996;CARAMURU IPAMERI;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
61041;REFLEXA;INDUSTRIA DE BEBIDAS REFLEXA LTDA;06929454000128;71997;REFLEXA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61042;BID;BID COMERCIALIZADORA DE ENERGIA ELETRICA LTDA;14023604000168;71998;BID;Comercializador;ATIVO;Comercialização;SUDESTE;Não
61043;FRIGO ASTRA;FRIGORIFICO ASTRA DO PARANA LTDA;07615913000242;71999;FRIGO ASTRA;Consumidor Especial;ATIVO;Comercialização;SUL;Não
57789;CONFAB INDUSTRIAL;CONFAB INDUSTRIAL SOCIEDADE ANONIMA;60882628000190;72000;CONFAB INDUSTRIAL CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1261;IPAPER;SYLVAMO DO BRASIL LTDA.;52736949000158;72001;IPAPER EI N;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
60937;UTE CONSELVAN MT;CONSELVAN GERACAO DE ENERGIA EIRELI;28038232000158;72003;UTE CONSELVAN MT I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
5530;PRIME ENERGY;PRIME ENERGY COMERCIALIZADORA DE ENERGIA EIRELI;12809025000110;72005;PRIME ENERGY CQ 5 2;Comercializador;ATIVO;Comercialização;SUDESTE;Não
5530;PRIME ENERGY;PRIME ENERGY COMERCIALIZADORA DE ENERGIA EIRELI;12809025000110;72006;PRIME ENERGY I5 2;Comercializador;ATIVO;Comercialização;SUDESTE;Não
5530;PRIME ENERGY;PRIME ENERGY COMERCIALIZADORA DE ENERGIA EIRELI;12809025000110;72007;PRIME ENERGY I1 2;Comercializador;ATIVO;Comercialização;SUDESTE;Não
5530;PRIME ENERGY;PRIME ENERGY COMERCIALIZADORA DE ENERGIA EIRELI;12809025000110;72008;PRIME ENERGY I8 2;Comercializador;ATIVO;Comercialização;SUDESTE;Não
61044;HCR 2;HCR- HEIDRICH INDUSTRIA, COMERCIO E REPRESENTACAO DE PAPEL LTDA;27118434000147;72021;HCR 2;Consumidor Especial;ATIVO;Comercialização;SUL;Não
5353;GEO ELETRICA;GEO ELETRICA TAMBOARA BIOENERGIA LTDA;12415018000133;72024;GEO ELETRIC I5;Produtor Independente;ATIVO;Geração;SUL;Não
14875;BONS VENTOS DA SERRA 2;GERADORA EOLICA BONS VENTOS DA SERRA 2 S.A.;19953139000188;72026;BONS VENTOS DA SERRA 2 I5;Produtor Independente;ATIVO;Geração;NORDESTE;Não
60594;PCH PONTE BRANCA;PB PRODUCAO DE ENERGIA ELETRICA EIRELI;07861587000172;72027;PCH PONTE BRANCA I5;Produtor Independente;ATIVO;Geração;SUDESTE;Não
61047;TEMPO ENERGIA;TEMPO ENERGIA S.A.;29000095000125;72028;TEMPO ENERGIA;Comercializador;ATIVO;Comercialização;SUDESTE;Não
61048;REFRESCOS BANDEIRANTES IND;REFRESCOS BANDEIRANTES INDUSTRIA E COMERCIO LTDA;03380763001507;72029;REFRESCOS BANDEIRANTES IND;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
14136;BIO MARACAI;BIOENERGIA MARACAI LTDA.;18734168000196;72030;BIO MARACAI CE - TARUMA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61049;COND SHOPPING CONTAGEM;CONDOMINIO DO SHOPPING CONTAGEM;28112396000188;72031;COND SHOPPING CONTAGEM;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61085;NARDINI ENERGETICA;COMPANHIA ENERGETICA NARDINI;28127776000196;72032;NARDINI ENERG EI;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61090;SQUARE GARDEN;JOINVILLE SQUARE GARDEN EVENTOS LTDA.;12594548000196;72033;SQUARE GARDEN;Consumidor Especial;ATIVO;Comercialização;SUL;Não
60443;MERCO;MERCO ENERGIA LTDA;27807596000192;72035;MERCO I5;Comercializador;ATIVO;Comercialização;SUDESTE;Não
60443;MERCO;MERCO ENERGIA LTDA;27807596000192;72036;MERCO I8;Comercializador;ATIVO;Comercialização;SUDESTE;Não
60443;MERCO;MERCO ENERGIA LTDA;27807596000192;72037;MERCO I1;Comercializador;ATIVO;Comercialização;SUDESTE;Não
1079;ANGLOGOLD CSM;ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.;18565382000166;72039;ANGLOGOLD ASHANTI GERAÇÃO;Autoprodutor;ATIVO;Geração;SUDESTE;Não
61093;INTERCONTINENTAL FOODS;INTERCONTINENTAL FOODS - COMERCIO DE ALIMENTOS LTDA;24013907000153;72040;INTERCONTINENTAL FOODS;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
55331;SBM 1;SBM - SUL BRASILEIRA DE MINERACAO LTDA;14779384000105;72043;SBM VB;Consumidor Especial;ATIVO;Comercialização;SUL;Não
5738;TIGRE MATERIAIS;TIGRE MATERIAIS E SOLUCOES PARA CONSTRUCAO LTDA.;08862530000150;72044;TIGRE MATERIAIS EI SE CO;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
17358;VAZANTE I;VAZANTE I ENERGIAS RENOVAVEIS S.A.;21784326000127;72045;VAZANTE I I8;Produtor Independente;ATIVO;Geração;SUDESTE;Não
17360;VAZANTE II;VAZANTE II ENERGIAS RENOVAVEIS S.A.;21784311000169;72046;VAZANTE II I8;Produtor Independente;ATIVO;Geração;SUDESTE;Não
17363;VAZANTE III;VAZANTE III ENERGIAS RENOVAVEIS S.A.;21784307000109;72047;VAZANTE III I8;Produtor Independente;ATIVO;Geração;SUDESTE;Não
54793;CRISTALPET DO BRASIL CE;CRISTALPET DO BRASIL INDUSTRIA DE EMBALAGENS LTDA.;09428630000136;72048;CRISTALPET PE;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
61085;NARDINI ENERGETICA;COMPANHIA ENERGETICA NARDINI;28127776000196;72059;NARDINI ENERGETICA;Produtor Independente;ATIVO;Geração;SUDESTE;Não
13612;RIVELLI;RIVELLI ALIMENTOS S/A;21005582000179;72063;RIVELLI CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
61085;NARDINI ENERGETICA;COMPANHIA ENERGETICA NARDINI;28127776000196;72064;NARDINI ENERG CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
2008;CONTSQUARE;CONDOMINIO CONTINENTAL SQUARE FARIA LIMA;05978315000121;72065;CONTSQUARE CL;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
61089;CURTIDORA TOCANTINS;CURTIDORA TOCANTINS LTDA;09233233000109;72066;CURTIDORA TOCANTINS;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
61114;UHE MIRANDA;COMPANHIA ENERGETICA MIRANDA;28942127000149;72071;UHE MIRANDA;Gerador;ATIVO;Geração;SUL;Não
61115;FRANGO DM;FRANGO DM INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;80803802000179;72072;FRANGO DM;Consumidor Especial;ENCERRADO;Comercialização;NULL;Não
61116;UHE JAGUARA;COMPANHIA ENERGETICA JAGUARA;28925264000175;72073;UHE JAGUARA;Gerador;ATIVO;Geração;SUL;Não
61118;NAANDAN JAIN;NAANDAN JAIN BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA IRRIGACAO LTDA.;60991965000115;72075;NAANDAN JAIN;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61119;SANTA CLARA MAN;SANTA CLARA MANUFATURA E COSMETICOS LTDA;57407397000158;72076;SANTA CLARA MAN;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61120;RESIPLASTIC;RESIPLASTIC INDUSTRIA E COMERCIO LTDA;57159923000108;72077;RESIPLASTIC;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61121;SHOPPING BONSUCESSO;CONDOMINIO CIVIL VOLUNTARIO DO ''SHOPPING BONSUCESSO'';17082930000134;72078;SHOPPING BONSUCESSO;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61094;INTERTRIM;INTERTRIM LTDA;01105075000108;72081;INTERTRIM;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61096;ED BUILDING;EDIFICIO MEMORIAL OFFICE BUILDING;03673833000101;72083;ED BUILDING;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61097;CETREL;CETREL S.A.;14414973000181;72084;CETREL;Consumidor Especial;ATIVO;Comercialização;NORDESTE;Não
61098;OMGC;OMEGA GERACAO COMERCIALIZADORA DE ENERGIA LTDA .;29055794000172;72085;OMEGA GERACAO;Comercializador;ATIVO;Comercialização;SUDESTE;Não
61099;DURMETAL;DURMETAL INDUSTRIA E COMERCIO DE PECAS E MAQUINAS LTDA;72484355000104;72086;DURMETAL;Consumidor Especial;ATIVO;Comercialização;SUL;Não
61100;SM ALVORADA;SUPERMERCADOS ALVORADA EIRELI;17833301000107;72087;SM ALVORADA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61101;UHE SAO SIMAO;UHE SAO SIMAO ENERGIA S.A.;27352303000120;72088;UHE SAO SIMAO;Gerador;ATIVO;Geração;SUDESTE;Não
61103;SHOPPING RIVIERA;CONDOM CIVIL SHOPPING CENTER RIVIERA DE SAO LOURENCO;64609928000150;72090;SHOPPING RIVIERA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61104;NEVADA;AMIDOS NEVADA LTDA;07165986000107;72091;NEVADA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
8549;VALPASA CL;VALPASA INDUSTRIA DE PAPEL LTDA;85155414000142;72098;VALPASA CL;Consumidor Livre;ATIVO;Comercialização;SUL;Não
2813;BRF;BRF S.A.;01838723000127;72099;BRF CL PR;Consumidor Livre;ATIVO;Comercialização;SUL;Não
61170;OURINHOS;SUPERMERCADO OURINHOS LTDA;46951943000109;72100;OURINHOS;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
61125;CELEIRO;COMERCIAL CELEIRO LTDA;83314757000187;72102;CELEIRO;Consumidor Especial;ATIVO;Comercialização;SUL;Não
61126;FIAMMA;FIAMMA INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI;16920268000181;72103;FIAMMA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
